"","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"6809545",12,31,3,1336,1308,1552,1541,"FL",318,"N970AT",136,153,115,11,28,"LGA","ATL",761,5,16,0,"",0,NA,NA,NA,NA,NA
"3805616",7,17,4,743,750,855,905,"OO",3791,"N912EV",72,75,52,-10,-7,"BZN","SLC",347,11,9,0,"",0,NA,NA,NA,NA,NA
"2879659",5,14,3,610,610,941,945,"AA",687,"N629AA",151,155,134,-4,0,"STL","MIA",1068,6,11,0,"",0,NA,NA,NA,NA,NA
"3614710",7,6,7,1028,1000,1146,1120,"WN",3133,"N634SW",78,80,64,26,28,"HOU","MAF",441,2,12,0,"",0,26,0,0,0,0
"3941529",7,23,3,556,600,711,715,"EV",4368,"N903EV",75,75,59,-4,-4,"FAY","ATL",331,7,9,0,"",0,NA,NA,NA,NA,NA
"730714",2,6,3,553,600,708,724,"YV",7064,"N436YV",75,84,54,-16,-7,"GJT","DEN",212,9,12,0,"",0,NA,NA,NA,NA,NA
"5977590",11,14,5,1220,1220,1333,1335,"WN",1469,"N410WN",73,75,56,-2,0,"ELP","PHX",347,6,11,0,"",0,NA,NA,NA,NA,NA
"2390741",5,3,6,2202,2205,2248,2255,"WN",1389,"N755SA",46,50,36,-7,-3,"TPA","FLL",197,3,7,0,"",0,NA,NA,NA,NA,NA
"5517248",10,22,3,615,600,705,658,"YV",7161,"N592ML",110,118,95,7,15,"CAE","ORD",666,6,9,0,"",0,NA,NA,NA,NA,NA
"4350025",8,25,1,2111,2115,2203,2209,"XE",2630,"N16510",52,54,33,-6,-4,"CLE","DAY",162,5,14,0,"",0,NA,NA,NA,NA,NA
"6556914",12,30,2,1012,1015,1352,1359,"XE",2679,"N11113",160,164,137,-7,-3,"IAH","RIC",1157,5,18,0,"",0,NA,NA,NA,NA,NA
"4832845",8,7,4,1137,1140,1308,1318,"DL",1615,"N998DL",91,98,72,-10,-3,"RIC","ATL",481,7,12,0,"",0,NA,NA,NA,NA,NA
"6069868",11,27,4,740,741,900,854,"YV",2656,"N916FJ",80,73,49,6,-1,"CLT","ORF",290,6,25,0,"",0,NA,NA,NA,NA,NA
"1740861",3,29,6,1952,1925,2311,2303,"B6",83,"N582JB",379,398,347,8,27,"JFK","SEA",2421,5,27,0,"",0,NA,NA,NA,NA,NA
"3983990",7,19,6,1028,1031,1210,1225,"FL",511,"N968AT",102,114,82,-15,-3,"MIA","ATL",595,7,13,0,"",0,NA,NA,NA,NA,NA
"2290213",4,3,4,1711,1710,1836,1835,"AA",1366,"N440AA",85,85,64,1,1,"DFW","MEM",432,8,13,0,"",0,NA,NA,NA,NA,NA
"3898967",7,22,2,716,720,829,834,"US",1832,"N949UW",73,74,53,-5,-4,"DCA","BDL",313,6,14,0,"",0,NA,NA,NA,NA,NA
"784105",2,13,3,1800,1659,1944,1817,"OO",4054,"N607SK",104,78,70,87,61,"BZN","SLC",347,11,23,0,"",0,0,0,0,0,87
"2653154",5,7,3,2348,2350,111,105,"US",116,"N821AW",83,75,46,6,-2,"LAS","LAX",236,7,30,0,"",0,NA,NA,NA,NA,NA
"1781836",3,10,1,2137,2150,551,607,"DL",1510,"N3748Y",314,317,297,-16,-13,"LAX","BDL",2527,4,13,0,"",0,NA,NA,NA,NA,NA
"289054",1,27,7,1256,1300,1430,1438,"US",2035,"N770UW",94,98,67,-8,-4,"BOS","DCA",399,16,11,0,"",0,NA,NA,NA,NA,NA
"5498058",10,7,2,1203,1150,1316,1247,"XE",2283,"N13118",73,57,52,29,13,"LFT","IAH",201,9,12,0,"",0,13,0,16,0,0
"2828095",5,31,6,1503,1505,1749,1807,"NW",805,"N588NW",346,362,315,-18,-2,"SEA","OGG",2640,6,25,0,"",0,NA,NA,NA,NA,NA
"6728985",12,30,2,1350,1400,1506,1512,"US",177,"N663AW",76,72,44,-6,-10,"SNA","LAS",226,4,28,0,"",0,NA,NA,NA,NA,NA
"2495395",5,10,6,845,845,1024,1014,"XE",1263,"N16919",159,149,121,10,0,"EWR","ORD",719,4,34,0,"",0,NA,NA,NA,NA,NA
"2703073",5,27,2,1853,1530,2125,1637,"DL",1925,"N914DE",152,67,46,288,203,"BOS","LGA",185,8,98,0,"",0,0,0,288,0,0
"3488514",6,24,2,610,615,1009,1005,"AA",780,"N5DYAA",179,170,152,4,-5,"ORD","MIA",1197,10,17,0,"",0,NA,NA,NA,NA,NA
"543290",1,24,4,1011,1029,1237,1317,"AS",443,"N962AS",146,168,126,-40,-18,"ONT","SEA",956,8,12,0,"",0,NA,NA,NA,NA,NA
"2336115",4,19,6,918,920,1231,1230,"B6",904,"N279JB",133,130,114,1,-2,"ORD","JFK",740,3,16,0,"",0,NA,NA,NA,NA,NA
"2676208",5,25,7,1849,1857,2258,2310,"US",207,"N175AW",129,133,103,-12,-8,"PHX","SAT",843,3,23,0,"",0,NA,NA,NA,NA,NA
"3192929",6,18,3,2115,2120,2212,2227,"OO",3570,"N585SW",57,67,46,-15,-5,"SLC","CDC",221,3,8,0,"",0,NA,NA,NA,NA,NA
"461041",1,20,7,1223,1205,1528,1428,"9E",3748,"86839E",185,143,107,60,18,"SAV","DTW",706,16,62,0,"",0,0,0,42,0,18
"3115779",6,15,7,1431,1435,1525,1539,"XE",2975,"N16944",54,64,42,-14,-4,"DAL","IAH",217,4,8,0,"",0,NA,NA,NA,NA,NA
"5397309",10,7,2,2041,2045,2122,2135,"WN",1837,"N365SW",41,50,30,-13,-4,"BWI","ORF",159,4,7,0,"",0,NA,NA,NA,NA,NA
"6088359",11,30,7,1335,1235,1510,1404,"OH",6719,"N549CA",95,89,60,66,60,"JFK","BUF",301,4,31,0,"",0,0,0,6,0,60
"5532868",10,20,1,1310,1310,1414,1415,"OH",6433,"N868CA",64,65,48,-1,0,"CVG","GRR",268,5,11,0,"",0,NA,NA,NA,NA,NA
"3761522",7,16,3,627,630,708,721,"NW",1757,"N765NC",41,51,28,-13,-3,"AZO","DTW",113,8,5,0,"",0,NA,NA,NA,NA,NA
"4360618",8,21,4,1140,1150,1423,1445,"XE",2879,"N13133",103,115,86,-22,-10,"MSP","CLE",622,5,12,0,"",0,NA,NA,NA,NA,NA
"6587925",12,12,5,1944,1944,2144,2144,"YV",2907,"N991HA",120,120,84,0,0,"PHX","GJT",438,2,34,0,"",0,NA,NA,NA,NA,NA
"5891488",10,11,6,812,820,1040,1052,"B6",611,"N568JB",148,152,118,-12,-8,"JFK","JAX",829,5,25,0,"",0,NA,NA,NA,NA,NA
"451641",1,17,4,1618,1618,1808,1825,"NW",1695,"N768NC",110,127,86,-17,0,"RDU","DTW",501,10,14,0,"",0,NA,NA,NA,NA,NA
"612339",2,4,1,1152,1115,1337,1325,"WN",150,"N492WN",105,130,91,12,37,"SEA","SJC",697,2,12,0,"",0,NA,NA,NA,NA,NA
"2651705",5,6,2,831,830,1006,1016,"US",943,"N717UW",155,166,136,-10,1,"DCA","MSY",969,2,17,0,"",0,NA,NA,NA,NA,NA
"382679",1,24,4,1016,1020,1135,1145,"MQ",3186,"N835AE",79,85,62,-10,-4,"SJC","SAN",417,7,10,0,"",0,NA,NA,NA,NA,NA
"6988599",12,8,1,604,605,819,802,"CO",1093,"N11651",195,177,152,17,-1,"CMH","IAH",986,14,29,0,"",0,0,0,17,0,0
"6475488",12,6,6,1910,1855,2031,2040,"WN",2904,"N651SW",141,165,125,-9,15,"DEN","SMF",910,5,11,0,"",0,NA,NA,NA,NA,NA
"970619",2,19,2,851,855,1000,1010,"MQ",3368,"N932AE",69,75,52,-10,-4,"LIT","DFW",304,8,9,0,"",0,NA,NA,NA,NA,NA
"890607",2,14,4,728,730,839,844,"DL",1909,"N909DE",71,74,48,-5,-2,"BOS","LGA",185,5,18,0,"",0,NA,NA,NA,NA,NA
"4582198",8,4,1,1855,1900,2335,2335,"F9",360,"N801FR",160,155,142,0,-5,"DEN","SDF",1023,5,13,0,"",0,NA,NA,NA,NA,NA
"2994243",5,17,6,1219,1220,1355,1411,"DL",1069,"N923DL",96,111,78,-16,-1,"IAD","ATL",533,7,11,0,"",0,NA,NA,NA,NA,NA
"2819371",5,2,5,1018,1020,1450,1427,"NW",436,"N375NC",212,187,184,23,-2,"MSP","TPA",1307,6,22,0,"",0,0,0,23,0,0
"4938211",9,30,2,529,535,801,817,"XE",2862,"N13970",152,162,130,-16,-6,"MKE","IAH",984,6,16,0,"",0,NA,NA,NA,NA,NA
"5113199",9,2,2,1943,1945,2107,2130,"WN",1110,"N799SW",204,225,194,-23,-2,"MDW","TUS",1440,4,6,0,"",0,NA,NA,NA,NA,NA
"2631847",5,30,5,1129,1129,1937,1938,"UA",872,"N655UA",308,309,263,-1,0,"SFO","IAD",2419,9,36,0,"",0,NA,NA,NA,NA,NA
"1653054",3,15,6,1557,1600,1751,1730,"9E",5785,"89809E",114,90,66,21,-3,"OKC","MEM",432,8,40,0,"",0,0,0,21,0,0
"1673446",3,3,1,838,840,1118,1020,"AA",720,"N427AA",160,100,109,58,-2,"MSY","DFW",448,8,43,0,"",0,0,0,58,0,0
"6389701",11,28,5,1852,1820,2136,2125,"AA",1760,"N223AA",104,125,89,11,32,"DFW","IND",762,5,10,0,"",0,NA,NA,NA,NA,NA
"2603432",5,30,5,NA,1759,NA,1936,"OO",6077,"N967SW",NA,97,NA,NA,NA,"SGF","ORD",438,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"1849403",4,20,7,1510,1510,1606,1605,"WN",41,"N607SW",56,55,43,1,0,"TUL","DAL",237,5,8,0,"",0,NA,NA,NA,NA,NA
"4970738",9,18,4,1912,1917,2017,2031,"YV",7079,"N436YV",65,74,49,-14,-5,"DEN","GJT",212,2,14,0,"",0,NA,NA,NA,NA,NA
"4508978",8,12,2,1155,1200,1303,1319,"US",137,"N322AW",68,79,39,-16,-5,"LAS","SNA",226,4,25,0,"",0,NA,NA,NA,NA,NA
"6871766",12,29,1,1357,1352,1535,1522,"NW",1516,"N760NC",98,90,60,13,5,"DTW","ALB",488,7,31,0,"",0,NA,NA,NA,NA,NA
"5020640",9,18,4,1251,1257,1436,1449,"OO",6735,"N706SK",105,112,89,-13,-6,"MSO","DEN",679,6,10,0,"",0,NA,NA,NA,NA,NA
"1440956",3,3,1,2051,2050,101,53,"US",140,"N820AW",370,363,349,8,1,"PHX","ANC",2551,5,16,0,"",0,NA,NA,NA,NA,NA
"2866813",5,11,7,853,855,1055,1115,"AA",39,"N379AA",302,320,283,-20,-2,"SFO","HNL",2398,6,13,0,"",0,NA,NA,NA,NA,NA
"6665093",12,17,3,1056,1050,1137,1118,"UA",169,"N848UA",101,88,57,19,6,"CMH","ORD",296,3,41,0,"",0,0,0,18,0,1
"5120719",9,21,7,1154,1150,1416,1418,"DL",1215,"N971DL",142,148,94,-2,4,"LGA","CVG",585,6,42,0,"",0,NA,NA,NA,NA,NA
"1033426",2,13,3,1228,1120,1420,1300,"9E",2834,"86119E",112,100,65,80,68,"TYS","DTW",443,13,34,0,"",0,0,0,12,0,68
"4733579",8,18,1,1907,1825,2018,1935,"AA",1070,"N4YCAA",71,70,50,43,42,"SAT","DFW",247,5,16,0,"",0,0,0,1,0,42
"5284683",9,8,1,1911,1905,2328,2325,"AA",766,"N290AA",197,200,173,3,6,"DFW","LGA",1389,5,19,0,"",0,NA,NA,NA,NA,NA
"163356",1,22,2,1547,1510,1745,1723,"OH",5238,"N391CA",118,133,76,22,37,"CVG","EWR",569,6,36,0,"",0,0,22,0,0,0
"5121408",9,22,1,1156,1200,1446,1459,"DL",678,"N912DL",170,179,143,-13,-4,"MIA","JFK",1090,9,18,0,"",0,NA,NA,NA,NA,NA
"4895975",9,18,4,1722,1720,1842,1845,"WN",539,"N496WN",80,85,67,-3,2,"OAK","SAN",446,2,11,0,"",0,NA,NA,NA,NA,NA
"6949570",12,18,4,1842,1800,2148,2052,"AS",107,"N570AS",246,232,200,56,42,"SEA","ANC",1449,4,42,0,"",0,0,10,14,0,32
"2122885",4,5,6,1211,1200,1453,1451,"EV",4711,"N840AS",102,111,84,2,11,"PIA","ATL",564,7,11,0,"",0,NA,NA,NA,NA,NA
"3951733",7,13,7,NA,1330,NA,1532,"EV",4691,"N971EV",NA,62,NA,NA,NA,"HSV","ATL",151,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"4486658",8,28,4,1457,1459,1623,1639,"UA",1209,"N378UA",146,160,129,-16,-2,"DEN","SFO",967,5,12,0,"",0,NA,NA,NA,NA,NA
"4053148",7,3,4,706,705,943,933,"NW",432,"N554NW",157,148,128,10,1,"DTW","MCO",957,12,17,0,"",0,NA,NA,NA,NA,NA
"3839202",7,3,4,2118,2125,2350,2359,"UA",268,"N914UA",92,94,76,-9,-7,"DEN","MCI",533,6,10,0,"",0,NA,NA,NA,NA,NA
"4954575",9,23,2,625,627,704,712,"XE",2348,"N27200",39,45,25,-8,-2,"CLL","IAH",74,6,8,0,"",0,NA,NA,NA,NA,NA
"3588509",6,7,6,1708,1640,1919,1916,"DL",943,"N144DA",311,336,294,3,28,"LAX","OGG",2486,5,12,0,"",0,NA,NA,NA,NA,NA
"4649198",8,29,5,1116,1120,1304,1320,"MQ",4232,"N523AE",48,60,33,-16,-4,"ORD","IND",177,6,9,0,"",0,NA,NA,NA,NA,NA
"4084358",7,24,4,2005,1829,2240,2050,"9E",4751,"84329E",155,141,90,110,96,"LGA","GRR",618,4,61,0,"",0,0,0,14,0,96
"5749139",10,15,3,951,950,1144,1135,"MQ",3583,"N517MQ",113,105,81,9,1,"DFW","HSV",603,5,27,0,"",0,NA,NA,NA,NA,NA
"5635315",10,15,3,1406,1410,1504,1503,"US",139,"N821AW",178,173,149,1,-4,"DFW","LAS",1055,7,22,0,"",0,NA,NA,NA,NA,NA
"2507725",5,30,5,1134,1140,1240,1252,"XE",2314,"N15973",66,72,43,-12,-6,"DFW","IAH",224,8,15,0,"",0,NA,NA,NA,NA,NA
"2999731",6,4,3,1829,1830,1935,1940,"WN",2908,"N708SA",66,70,53,-5,-1,"DAL","AMA",324,3,10,0,"",0,NA,NA,NA,NA,NA
"4985361",9,14,7,905,900,1050,1048,"OH",6423,"N785CA",105,108,67,2,5,"CVG","JAX",614,10,28,0,"",0,NA,NA,NA,NA,NA
"6262297",11,14,5,900,905,1039,1033,"FL",248,"N948AT",99,88,65,6,-5,"ATL","RIC",481,8,26,0,"",0,NA,NA,NA,NA,NA
"1925242",4,10,4,1234,1238,1346,1357,"YV",7163,"N27185",72,79,50,-11,-4,"IAD","CLE",288,4,18,0,"",0,NA,NA,NA,NA,NA
"642971",2,14,4,1353,1345,1459,1455,"WN",3660,"N605SW",66,70,53,4,8,"BWI","PVD",328,3,10,0,"",0,NA,NA,NA,NA,NA
"447528",1,25,5,1744,1739,1940,1932,"NW",1433,"N8960E",176,173,147,8,5,"ATL","MSP",906,4,25,0,"",0,NA,NA,NA,NA,NA
"4406761",8,2,6,1906,1905,2148,2154,"OO",5820,"N969SW",102,109,82,-6,1,"DEN","SGF",637,3,17,0,"",0,NA,NA,NA,NA,NA
"3857604",7,10,4,1243,1244,1439,1451,"UA",820,"N371UA",116,127,97,-12,-1,"SFO","SEA",679,5,14,0,"",0,NA,NA,NA,NA,NA
"4658828",8,5,2,1806,1800,1940,1945,"MQ",4664,"N736DT",94,105,77,-5,6,"BDL","RDU",532,3,14,0,"",0,NA,NA,NA,NA,NA
"1129605",2,22,5,NA,1035,NA,1305,"B6",822,"N520JB",NA,150,NA,NA,NA,"MCO","JFK",944,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"902790",2,24,7,1806,1810,1944,1933,"DL",1695,"N67171",218,203,189,11,-4,"ATL","DEN",1199,9,20,0,"",0,NA,NA,NA,NA,NA
"6140308",11,15,6,726,735,1355,1336,"UA",436,"N429UA",269,241,234,19,-9,"SNA","ORD",1726,5,30,0,"",0,0,0,19,0,0
"3317287",6,8,7,1719,1651,1849,1828,"EV",4241,"N861AS",90,97,66,21,28,"ATL","MLB",443,3,21,0,"",0,21,0,0,0,0
"4777727",8,27,3,1724,1730,1920,1937,"AS",350,"N607AS",116,127,98,-17,-6,"SEA","OAK",671,5,13,0,"",0,NA,NA,NA,NA,NA
"4085512",7,15,2,757,800,956,959,"9E",4794,"86599E",119,119,81,-3,-3,"IND","PHL",587,21,17,0,"",0,NA,NA,NA,NA,NA
"5262838",9,24,3,1400,1340,1642,1630,"9E",5731,"86239E",102,110,85,12,20,"MEM","CHS",589,7,10,0,"",0,NA,NA,NA,NA,NA
"3801341",7,14,1,801,807,943,1004,"OO",6017,"N956SW",102,117,84,-21,-6,"ORD","ICT",588,4,14,0,"",0,NA,NA,NA,NA,NA
"2493832",5,23,5,1445,1450,1648,1650,"XE",2640,"N14116",123,120,103,-2,-5,"EWR","GRR",605,5,15,0,"",0,NA,NA,NA,NA,NA
"3997085",7,8,2,2009,2004,2054,2055,"HA",252,"N486HA",45,51,32,-1,5,"HNL","ITO",216,5,8,0,"",0,NA,NA,NA,NA,NA
"2370279",4,2,3,947,948,1547,1616,"DL",778,"N639DL",240,268,216,-29,-1,"SLC","EWR",1968,5,19,0,"",0,NA,NA,NA,NA,NA
"952155",2,20,3,1823,1828,2045,2040,"FL",528,"N928AT",82,72,52,5,-5,"MEM","ATL",332,10,20,0,"",0,NA,NA,NA,NA,NA
"3767015",7,21,1,1235,1115,1355,1258,"OH",5160,"N549CA",80,103,63,57,80,"CLE","JFK",425,7,10,0,"",0,57,0,0,0,0
"2144146",4,10,4,1556,1602,1738,1759,"FL",555,"N920AT",102,117,89,-21,-6,"ATL","BUF",712,4,9,0,"",0,NA,NA,NA,NA,NA
"227814",1,3,4,1759,1541,1949,1723,"UA",353,"N533UA",170,162,147,146,138,"DEN","SFO",967,10,13,0,"",0,0,0,110,0,36
"2404420",5,7,3,1657,1655,1912,1910,"WN",418,"N363SW",135,135,122,2,2,"TPA","BWI",842,5,8,0,"",0,NA,NA,NA,NA,NA
"6263077",11,15,6,1442,1453,1608,1632,"FL",904,"N938AT",86,99,70,-24,-11,"CAK","BOS",549,5,11,0,"",0,NA,NA,NA,NA,NA
"2091584",4,18,5,1636,1638,1758,1803,"DL",1753,"N953DL",142,145,115,-5,-2,"ATL","DFW",732,10,17,0,"",0,NA,NA,NA,NA,NA
"1146315",2,28,4,727,730,925,925,"CO",1406,"N75861",178,175,139,0,-3,"FLL","IAH",965,20,19,0,"",0,NA,NA,NA,NA,NA
"3718024",7,28,1,1016,1023,1239,1215,"XE",2150,"N14505",143,112,126,24,-7,"GRR","EWR",605,10,7,0,"",0,0,0,24,0,0
"3634021",7,11,5,1700,1700,1756,1755,"WN",792,"N600WN",56,55,41,1,0,"SJC","RNO",188,3,12,0,"",0,NA,NA,NA,NA,NA
"5031398",9,26,5,1410,1416,1503,1503,"OO",5429,"N292UX",53,47,30,0,-6,"LAX","BFL",109,6,17,0,"",0,NA,NA,NA,NA,NA
"5631729",10,12,7,1433,1435,1534,1544,"US",110,"N307AW",61,69,43,-10,-2,"LAS","LAX",236,6,12,0,"",0,NA,NA,NA,NA,NA
"4327831",8,31,7,1649,1655,1757,1810,"WN",2354,"N781WN",68,75,55,-13,-6,"PVD","BWI",328,4,9,0,"",0,NA,NA,NA,NA,NA
"184439",1,10,4,1333,1320,1433,1420,"OO",5469,"N226SW",60,60,39,13,13,"LAX","SBP",155,3,18,0,"",0,NA,NA,NA,NA,NA
"4218552",7,8,2,1131,1130,1237,1252,"DL",1950,"N909DE",66,82,51,-15,1,"DCA","LGA",214,1,14,0,"",0,NA,NA,NA,NA,NA
"3456407",6,11,3,1541,1524,1654,1630,"9E",2969,"85989E",133,126,102,24,17,"DTW","LNK",701,4,27,0,"",0,17,0,7,0,0
"6907453",12,2,2,1909,1910,2220,2220,"AA",658,"N208AA",131,130,114,0,-1,"DFW","DAY",861,4,13,0,"",0,NA,NA,NA,NA,NA
"6098151",11,15,6,1112,1115,1150,1157,"OO",4774,"N423SW",98,102,78,-7,-3,"SLC","PSC",521,4,16,0,"",0,NA,NA,NA,NA,NA
"6530546",12,23,2,1016,1000,1133,1125,"WN",3136,"N688SW",77,85,67,8,16,"MSY","BNA",471,5,5,0,"",0,NA,NA,NA,NA,NA
"3510335",6,9,1,2017,2015,2330,2310,"AA",1709,"N3DFAA",193,175,152,20,2,"LGA","MIA",1097,10,31,0,"",0,0,0,20,0,0
"5299360",9,8,1,711,715,931,955,"AA",1449,"N4XFAA",260,280,247,-24,-4,"ORD","SFO",1846,3,10,0,"",0,NA,NA,NA,NA,NA
"26448",1,11,5,2037,2040,2146,2150,"WN",3514,"N732SW",69,70,50,-4,-3,"FLL","JAX",318,7,12,0,"",0,NA,NA,NA,NA,NA
"4602885",8,17,7,1431,1432,1620,1627,"FL",408,"N981AT",109,115,81,-7,-1,"ATL","BWI",576,8,20,0,"",0,NA,NA,NA,NA,NA
"4544897",8,22,5,1838,1840,2036,2044,"DL",824,"N955DL",118,124,99,-8,-2,"ATL","BUF",712,5,14,0,"",0,NA,NA,NA,NA,NA
"65236",1,23,3,1344,1335,1603,1600,"WN",1760,"N348SW",79,85,67,3,9,"DEN","OKC",495,3,9,0,"",0,NA,NA,NA,NA,NA
"3406099",6,29,7,1318,1305,1407,1405,"MQ",4239,"N630AE",49,60,36,2,13,"CID","ORD",196,6,7,0,"",0,NA,NA,NA,NA,NA
"1921202",4,4,5,2030,1952,2213,2127,"YV",2725,"N17231",103,95,74,46,38,"PHX","SBA",455,5,24,0,"",0,46,0,0,0,0
"6393819",11,2,7,1511,1515,1643,1650,"AA",1962,"N468AA",92,95,77,-7,-4,"MFE","DFW",468,7,8,0,"",0,NA,NA,NA,NA,NA
"855139",2,6,3,2116,2120,2134,2142,"US",656,"N909AW",78,82,51,-8,-4,"PHX","SNA",338,4,23,0,"",0,NA,NA,NA,NA,NA
"3616718",7,6,7,1121,1120,1145,1140,"WN",1912,"N328SW",84,80,60,5,1,"SLC","LAS",368,9,15,0,"",0,NA,NA,NA,NA,NA
"1032872",2,10,7,2200,2010,2231,2035,"9E",2016,"91539E",91,85,59,116,110,"ATL","MEM",332,4,28,0,"",0,110,0,6,0,0
"2092531",4,19,6,1216,1225,1520,1538,"DL",1618,"N977DL",184,193,156,-18,-9,"FLL","BOS",1237,9,19,0,"",0,NA,NA,NA,NA,NA
"5841190",10,28,2,1032,1035,1313,1315,"AA",898,"N427AA",101,100,75,-2,-3,"ABQ","DFW",569,16,10,0,"",0,NA,NA,NA,NA,NA
"1904768",4,7,1,1556,1540,1838,1830,"XE",2001,"N14904",162,170,141,8,16,"IAH","MSP",1034,7,14,0,"",0,NA,NA,NA,NA,NA
"5724220",10,17,5,1803,1752,2010,1953,"FL",382,"N910AT",127,121,95,17,11,"MIA","ATL",595,10,22,0,"",0,11,0,6,0,0
"5345630",9,16,2,913,915,1313,1315,"CO",1058,"N17719",180,180,159,-2,-2,"IAH","DCA",1208,4,17,0,"",0,NA,NA,NA,NA,NA
"1324617",3,25,2,2359,2359,105,110,"YV",2792,"N449YV",66,71,50,-5,0,"LAS","PSP",173,9,7,0,"",0,NA,NA,NA,NA,NA
"2270711",4,25,5,1655,1655,NA,2215,"AA",502,"N413AA",NA,200,NA,NA,0,"SJC","AUS",1476,NA,13,0,"",1,NA,NA,NA,NA,NA
"3205784",6,25,3,2021,1940,2135,2057,"OO",6349,"N908SW",74,77,60,38,41,"BUR","SFO",326,6,8,0,"",0,0,0,38,0,0
"5500275",10,4,6,1740,1750,1848,1920,"XE",2009,"N21144",68,90,52,-32,-10,"CLE","SDF",304,5,11,0,"",0,NA,NA,NA,NA,NA
"404737",1,18,5,1000,955,1242,1235,"MQ",4094,"N659AE",102,100,80,7,5,"ORD","SYR",607,6,16,0,"",0,NA,NA,NA,NA,NA
"781472",2,11,1,1828,1718,2037,1859,"OO",5947,"N915SW",129,101,77,98,70,"ORD","FSD",462,4,48,0,"",0,0,0,0,0,98
"4409841",8,4,1,1807,1743,1912,1857,"OO",5534,"N237SW",65,74,50,15,24,"FAT","LAX",209,7,8,0,"",0,0,0,0,0,15
"1214557",3,14,5,1303,1300,1355,1350,"WN",268,"N269WN",52,50,32,5,3,"SAT","HOU",192,8,12,0,"",0,NA,NA,NA,NA,NA
"1273593",3,11,2,1825,1825,2328,2339,"XE",219,"N11193",183,194,168,-11,0,"SMF","SAT",1463,5,10,0,"",0,NA,NA,NA,NA,NA
"6936836",12,13,6,1618,1555,1745,1715,"AA",1996,"N583AA",147,140,102,30,23,"ATL","ORD",606,10,35,0,"",0,0,0,30,0,0
"4230143",7,17,4,747,750,1011,1025,"DL",1876,"N902DA",84,95,57,-14,-3,"LAS","SLC",368,14,13,0,"",0,NA,NA,NA,NA,NA
"712092",2,14,4,849,830,1103,1043,"XE",2563,"N13968",134,133,108,20,19,"STL","IAH",668,14,12,0,"",0,0,0,1,0,19
"4320755",8,29,5,1421,1415,1426,1425,"WN",49,"N304SW",65,70,56,1,6,"CLE","MDW",307,2,7,0,"",0,NA,NA,NA,NA,NA
"3001376",6,4,3,820,825,928,935,"WN",1906,"N263WN",68,70,47,-7,-5,"ONT","PHX",325,8,13,0,"",0,NA,NA,NA,NA,NA
"5708278",10,11,6,1844,1749,2025,1914,"F9",577,"N935FR",101,85,66,71,55,"DEN","SLC",391,4,31,0,"",0,10,0,34,0,27
"2791770",5,26,1,1408,1410,1510,1520,"MQ",4032,"N625AE",62,70,44,-10,-2,"ORD","RST",268,3,15,0,"",0,NA,NA,NA,NA,NA
"6506660",12,16,2,1520,1520,1622,1625,"WN",875,"N305SW",62,65,51,-3,0,"BWI","RDU",255,3,8,0,"",0,NA,NA,NA,NA,NA
"2134714",4,21,1,956,1000,1443,1449,"F9",493,"N801FR",167,169,151,-6,-4,"DEN","CAK",1224,4,12,0,"",0,NA,NA,NA,NA,NA
"5517492",10,22,3,2217,2150,2328,2303,"YV",7261,"N502MJ",71,73,52,25,27,"IAD","CLT",321,4,15,0,"",0,25,0,0,0,0
"840334",2,8,5,548,600,920,934,"UA",1196,"N842UA",152,154,124,-14,-12,"OAK","DEN",957,4,24,0,"",0,NA,NA,NA,NA,NA
"2136351",4,27,7,1511,1520,1809,1824,"F9",218,"N812FR",118,124,101,-15,-9,"DEN","AUS",775,5,12,0,"",0,NA,NA,NA,NA,NA
"2921299",5,5,1,1631,1630,1930,1908,"AS",467,"N776AS",179,158,153,22,1,"LAX","SEA",954,9,17,0,"",0,0,0,22,0,0
"4298383",8,22,5,1507,1505,1724,1735,"WN",2812,"N286WN",137,150,125,-11,2,"HOU","MDW",937,4,8,0,"",0,NA,NA,NA,NA,NA
"6451841",11,3,1,1302,1310,1647,1702,"DL",1735,"N705TW",345,352,329,-15,-8,"LAX","LIH",2615,4,12,0,"",0,NA,NA,NA,NA,NA
"5816250",10,18,6,1335,1340,1617,1630,"9E",5731,"87519E",102,110,82,-13,-5,"MEM","CHS",589,7,13,0,"",0,NA,NA,NA,NA,NA
"1457880",3,17,1,1748,1745,1927,1920,"US",94,"N826AW",279,275,242,7,3,"ATL","PHX",1587,8,29,0,"",0,NA,NA,NA,NA,NA
"5550990",10,14,2,1210,1208,1251,1258,"OO",5410,"N295SW",41,50,30,-7,2,"SAN","LAX",109,5,6,0,"",0,NA,NA,NA,NA,NA
"829309",2,7,4,1642,1644,1804,1759,"UA",625,"N542UA",142,135,120,5,-2,"DCA","ORD",612,7,15,0,"",0,NA,NA,NA,NA,NA
